Id,SalePrice
1461,125201.76597691065
1462,156375.55278541998
1463,166833.3287179632
1464,176816.67053829422
1465,203174.6525733422
1466,173213.55157220317
1467,154095.7183353683
1468,165396.21305904127
1469,193720.79984783233
1470,115640.34509054032
1471,192132.11955046345
1472,98861.91089166288
1473,98124.77569500454
1474,155558.71026022296
1475,118257.52095046664
1476,388892.2553116069
1477,244887.23379176273
1478,331268.86762297124
1479,324862.76319422486
1480,529829.1647473791
1481,309491.01408030355
1482,207199.64837177674
1483,175184.09561403733
1484,158836.40131642442
1485,165129.87201403617
1486,198615.93889074496
1487,346819.84966151306
1488,258860.7011582223
1489,196050.1419574811
1490,206058.56256025823
1491,198487.50790879407
1492,121905.24172966453
1493,175890.85109289
1494,317223.6054163077
1495,288790.23291534407
1496,235904.7353875632
1497,189396.43306635405
1498,152500.06629599474
1499,143428.7503221484
1500,142191.19706382687
1501,178755.5736908702
1502,139611.06838631054
1503,251180.11798016683
1504,234427.31569378302
1505,219431.3770953605
1506,171495.64063796203
1507,220191.67800633755
1508,202359.51113552492
1509,165675.89528717712
1510,154119.11723318917
1511,155168.18664222833
1512,168878.58187624722
1513,161926.01967454216
1514,139635.41807802726
1515,194179.93898710376
1516,170523.16253442716
1517,139158.43157684416
1518,151494.59949792933
1519,201483.34220788948
1520,139010.27238626961
1521,146921.56909621976
1522,167704.306953237
1523,118862.86213292263
1524,116320.34235446028
1525,126646.96193680348
1526,138178.53299127382
1527,97662.54357201146
1528,131116.22238603153
1529,147489.771008289
1530,165297.39184463382
1531,109024.69740557483
1532,100961.18021768141
1533,158422.48289569124
1534,106308.85071871479
1535,142109.9164218192
1536,124497.39505428984
1537,89662.4954103855
1538,170826.14863783552
1539,184336.82179415587
1540,117572.13711702591
1541,152503.75271021575
1542,131930.3861850383
1543,189449.02218583255
1544,102119.74789344243
1545,112245.73164060907
1546,126096.60704294061
1547,126581.1356614645
1548,127493.8071496478
1549,110447.49899512294
1550,143650.87258755672
1551,118167.5030864806
1552,125495.00431856213
1553,146361.5413241591
1554,110592.12622207344
1555,171179.5387510972
1556,130050.14495949366
1557,114477.11245309767
1558,105715.64211344604
1559,118092.13154108672
1560,140723.31859255064
1561,131667.68716131963
1562,125419.54289917169
1563,123484.15133941242
1564,158789.21115946062
1565,148526.02819510948
1566,217068.30221838751
1567,105077.22045605653
1568,210119.21891634777
1569,122915.59848842442
1570,126441.5345110249
1571,126140.47947314741
1572,142612.38982895153
1573,214319.2212597463
1574,155164.44047684493
1575,196735.55967631208
1576,212622.94583778686
1577,190893.11469204002
1578,160147.8334810399
1579,137308.78659922848
1580,188151.39875189864
1581,140112.69944439374
1582,131193.02979498063
1583,277916.45263340406
1584,230630.58799553497
1585,142149.7838814802
1586,73655.077596946
1587,100889.10474167876
1588,143792.71383303576
1589,105756.47451202181
1590,124676.8581051448
1591,100106.0609783111
1592,113308.9616296715
1593,137548.24503621188
1594,118922.63726832968
1595,135552.78888018202
1596,245104.04872723203
1597,177750.97759946642
1598,197567.2428345491
1599,158957.30292873952
1600,179642.29693121696
1601,51958.43387128762
1602,111090.1726043053
1603,88826.34169876718
1604,275799.869720213
1605,249031.18718582226
1606,174633.3480957141
1607,187041.66914475174
1608,191711.04735318827
1609,190372.43091902166
1610,150872.05708873592
1611,151712.5215040554
1612,176167.45587311286
1613,160208.47146934233
1614,107567.43779682394
1615,80392.49313306808
1616,82351.15496008878
1617,88714.78495528555
1618,118588.10296994398
1619,145072.85496448513
1620,166920.44845271687
1621,136051.02541766502
1622,132275.7921578679
1623,245466.56534004424
1624,201926.89933770156
1625,134419.84231589982
1626,163802.70145243776
1627,176670.37028510348
1628,263389.5363078994
1629,168508.48915678938
1630,336364.3752640062
1631,205515.92883055145
1632,259474.66493844124
1633,155809.44335568987
1634,180263.30313119668
1635,174165.93456617213
1636,162182.71964581427
1637,171761.9101407429
1638,227193.89667744265
1639,168112.37095814696
1640,262412.8552651313
1641,170363.31624425694
1642,226465.98960051016
1643,246333.7693051037
1644,235232.52286187935
1645,165584.58446998673
1646,150829.768290011
1647,169694.8096138165
1648,147289.24590482705
1649,135324.64790435522
1650,116320.33999651174
1651,114489.46915791398
1652,99783.20060244073
1653,99783.20060244073
1654,154013.359290794
1655,140310.89903900377
1656,148150.18978090232
1657,150103.2158242413
1658,147654.38314436472
1659,118182.79224987238
1660,137458.6603688712
1661,444655.8060146757
1662,414575.6405128216
1663,377733.9382461377
1664,539382.608270096
1665,336905.28650230815
1666,308973.8105945105
1667,379725.48510358285
1668,331077.90188692353
1669,288638.74978472275
1670,352657.0606593982
1671,233273.27219257658
1672,438939.7954267512
1673,297614.4131882392
1674,256038.06862850834
1675,176505.3008030656
1676,175895.67084857853
1677,194778.60584591288
1678,471712.2645421829
1679,398894.8774690372
1680,309633.958156014
1681,261346.86057192538
1682,307470.4713916674
1683,186779.55419491863
1684,182876.9718871071
1685,172723.208107036
1686,180066.24984071945
1687,164160.0545775543
1688,199287.31879318785
1689,199599.16383256787
1690,185419.1500620761
1691,173058.1120064436
1692,280931.57130855584
1693,164160.0545775543
1694,170548.94455360674
1695,162991.97707605883
1696,280934.12606462673
1697,155867.77859001225
1698,348717.4752022701
1699,304622.91912563465
1700,232242.00708255687
1701,274229.01569801813
1702,269810.3627696978
1703,263840.8382263035
1704,270109.5365053062
1705,233305.62317128267
1706,420106.765505829
1707,217218.22762658572
1708,196462.74228484687
1709,252953.94290398312
1710,217257.58912419554
1711,265135.07122446795
1712,260476.3942345383
1713,250663.6890673388
1714,223306.90123312167
1715,207766.57385361375
1716,189529.01315150145
1717,168983.6362097904
1718,142800.3379115685
1719,207905.5882742852
1720,231908.06679979755
1721,169626.12596418464
1722,139711.4209624343
1723,158803.34467659093
1724,196825.40592199084
1725,220452.91005751758
1726,183773.998754121
1727,173889.90487641338
1728,188389.01836346087
1729,164387.305906159
1730,153023.62406542693
1731,135301.66432595626
1732,131097.51666840469
1733,122385.74822278293
1734,134057.9436144787
1735,129762.79236122228
1736,124882.00255374613
1737,334866.8892055856
1738,205760.95333993578
1739,234910.62571031324
1740,209732.03496573502
1741,166955.8860806241
1742,181616.1936964168
