Id,SalePrice
1461,124288.437981798
1462,161925.47934109252
1463,164990.34800008146
1464,175805.60348331346
1465,204499.61541904672
1466,172640.43554220573
1467,153810.856425083
1468,164756.96780341605
1469,191716.25431084065
1470,116879.1329434045
1471,190754.58156396594
1472,95970.8227733657
1473,92861.40280408517
1474,153751.8530814329
1475,120258.92698410289
1476,370402.30165042443
1477,246672.03468903532
1478,329232.2052182558
1479,328409.87591564766
1480,461472.15939276863
1481,290881.6325604154
1482,207385.92377080396
1483,173749.02765324622
1484,158720.38316217577
1485,164565.50414124306
1486,198590.39774059088
1487,341372.99969566107
1488,256575.8620956031
1489,197738.06208370632
1490,201694.7112791265
1491,197846.75265269334
1492,122700.48300917548
1493,177449.83601270258
1494,300604.6567814966
1495,274537.81396984943
1496,231530.30825461156
1497,193789.7135837821
1498,151877.14850308732
1499,143222.7297457173
1500,146545.60705931057
1501,181602.73192365785
1502,141129.3005936538
1503,240673.0638003164
1504,232578.5404071903
1505,218005.037705652
1506,169864.46488969584
1507,219556.23881831963
1508,194719.4236392165
1509,166637.44293553018
1510,153465.01004101505
1511,154704.03882145227
1512,163369.5438017874
1513,165216.13243461918
1514,142831.87338500237
1515,190542.39307555123
1516,172531.41654145555
1517,142241.02190674734
1518,149848.9172879106
1519,196370.74401700284
1520,139323.03199372315
1521,148130.97161263804
1522,166865.141848973
1523,118899.67059852176
1524,115567.50483891903
1525,127416.6046594951
1526,136188.08960120895
1527,99420.4434368357
1528,128018.6605916572
1529,148252.04457551564
1530,164491.8517960453
1531,112244.69784627196
1532,105598.11422296168
1533,158271.70314592042
1534,108164.73308381517
1535,141506.22740883654
1536,121646.68047786328
1537,90649.22590959173
1538,170763.88370439757
1539,179541.8910119722
1540,118334.31396101993
1541,150532.6425066345
1542,134512.47085340787
1543,194408.89679767058
1544,97161.90093070955
1545,117880.82657638885
1546,126242.4950841092
1547,127357.57007161225
1548,129169.7366668655
1549,109506.20373087602
1550,145677.35840309632
1551,119313.92362571061
1552,122645.5720647339
1553,150986.85044996464
1554,111506.6900016664
1555,176191.28797593917
1556,131576.71875876398
1557,117979.06849580075
1558,112212.86563287328
1559,117044.55856136057
1560,141623.15864893954
