Id,SalePrice
1461,126166.69973503058
1462,160783.98320895914
1463,168680.55460787236
1464,177204.18653748924
1465,201060.38417954024
1466,175159.00128984827
1467,155039.54945739414
1468,165540.34754116327
1469,194674.82144554428
1470,115094.568967123
1471,189454.52770452082
1472,94558.54087958988
1473,91776.32762735293
1474,154845.73561043508
1475,117297.38359364257
1476,386499.98920516274
1477,244776.1103619084
1478,330873.53525882063
1479,338670.51657098054
1480,504719.2931662562
1481,297629.0555429402
1482,204642.30283358524
1483,176307.09980459217
1484,157435.91221071396
1485,163031.49664926517
1486,199381.20015547474
1487,350784.83194308355
1488,264368.87133036077
1489,200355.79887350785
1490,205197.5008631638
1491,199606.00184251386
1492,122510.91512443063
1493,177690.8316391666
1494,315026.1142555288
1495,277868.616002463
1496,236140.82225578913
1497,194641.29767696277
1498,150742.6090462871
1499,138604.69711691467
1500,142089.64461637673
1501,185632.78244979965
1502,141127.37340211798
1503,254585.87699613316
1504,237999.39062613322
1505,223480.05750289725
1506,171183.98684463048
1507,219076.96416508345
1508,195144.23870777016
1509,165778.8593924109
1510,154734.16308084983
1511,155735.4478471413
1512,168992.43691669957
1513,162178.2091091144
1514,146065.06575219473
1515,211462.99837656802
1516,171180.8563374103
1517,143629.35959195558
1518,149726.7750619793
1519,199813.12316951036
1520,138915.53937447348
1521,147615.01978969827
1522,168503.16387247678
1523,117269.15674750197
1524,115439.73219094674
1525,127441.55374518769
1526,138847.08364247502
1527,100434.76905656901
1528,130214.2168013453
1529,148017.46248226814
1530,166095.36424794406
1531,111080.54513033706
1532,101059.68021860256
1533,156558.54644446052
1534,106594.7972310007
1535,141096.8540344822
1536,125627.99784491178
1537,84992.48478045687
1538,172146.17446478535
1539,188669.19279890947
1540,119148.74675423847
1541,152482.38366607245
1542,134344.436639928
1543,196889.54395090515
1544,97872.09861512245
1545,115474.800956802
1546,126071.25890909233
1547,129717.02833182878
1548,129499.89960251986
1549,112316.4691601392
1550,148534.68417728477
1551,121360.73483414351
1552,127840.72653805724
1553,147588.33138080672
1554,113704.71586182681
1555,175637.858347803
1556,134391.53691144977
1557,118085.91878202325
1558,110430.7953852564
1559,116381.52579760745
1560,142130.57566068153
1561,130909.59439366551
1562,125644.05693086966
1563,123373.42610423185
1564,159133.2096742647
1565,148907.93253760517
1566,226263.46298010458
1567,107761.05855036782
1568,217865.6224112163
1569,113530.59905030997
1570,128034.33315970594
1571,126449.39177174539
1572,141784.38492036093
1573,217863.71927696132
1574,154640.57361221273
1575,195360.44748367346
1576,218115.29234427284
1577,191411.73565473477
1578,161127.90573580156
1579,137302.08114128036
1580,191550.78984865933
1581,140412.02215591536
1582,131803.75372516373
1583,288166.74112029304
1584,232548.33964482375
1585,143184.39813455867
1586,75089.66480611006
1587,104095.51730539561
1588,143937.04788159346
1589,107752.40367281163
1590,124987.26839960438
1591,102932.92302639483
1592,113141.55945636866
1593,138182.3253117246
1594,114847.89982562831
1595,132193.68929179283
1596,234573.93292406344
1597,182793.60587079969
1598,196816.00798926043
1599,158332.01155119945
1600,179177.85662015167
1601,52683.38476328159
1602,117165.61594073597
1603,87304.7957899318
1604,269356.5682729446
1605,248425.33067779883
1606,176227.43830410618
1607,187906.88744260717
1608,191607.81810392468
1609,191500.05866566452
1610,149344.28665551264
1611,152654.60388436267
1612,179735.16236441134
1613,161837.95210249146
1614,114167.31701160393
1615,77098.93760414592
1616,81944.02400362937
1617,86894.02480682891
1618,119444.5403526424
1619,146167.03574423384
1620,162454.28768528573
1621,139728.84598057924
1622,134391.02891057314
1623,245743.46739998652
1624,206969.9709284657
1625,135678.03557386514
1626,163483.02253411285
1627,178508.22465064283
1628,260197.48033202137
1629,169639.3060664163
1630,345988.66416168114
1631,199586.4000049798
1632,255949.82462851983
1633,157537.71451833594
1634,181977.66903787997
1635,175472.1504191913
1636,164218.09920049921
1637,168164.23872865888
1638,223933.59542866622
1639,168395.289948072
1640,259717.41876928366
1641,170708.605544897
1642,230542.60615761788
1643,253165.94188951605
1644,243293.15341638072
1645,166064.42605695679
