Id,SalePrice
1461,124638.23443727846
1462,156205.33056987263
1463,165342.21953669816
1464,176594.5474115053
1465,202549.58947099617
1466,174393.2685286049
1467,155882.26423901197
1468,165812.0801978263
1469,194513.76970113898
1470,115000.96416618448
1471,190485.13704794893
1472,95615.1319006796
1473,95375.32234422513
1474,155412.19061332988
1475,117732.62852662141
1476,400061.2350966295
1477,242631.11488829547
1478,335232.32874646265
1479,321305.12808235874
1480,493902.9752670478
1481,308881.8392316778
1482,206503.69499306745
1483,176249.94882994148
1484,158346.8819408769
1485,163969.05708761848
1486,199564.6098505637
1487,345218.74776465097
1488,260036.5227764954
1489,201579.09029007272
1490,207084.29426624984
1491,199539.02977174643
1492,122340.08674073176
1493,175992.4821285831
1494,315430.76420001907
1495,283212.18578731193
1496,237504.03168903163
1497,191504.97993169093
1498,149852.56593458413
1499,143134.57557797065
1500,145509.97080150622
1501,183354.02756122535
1502,140986.5047426823
1503,259471.64486536424
1504,233472.3809537058
1505,225549.79810900078
1506,173091.73947592813
1507,220930.46394258834
1508,199928.4933803773
1509,165609.1601776257
1510,155197.6239809164
1511,157023.4602229571
1512,169852.96619109483
1513,164322.34223815447
1514,142717.50467120533
1515,197007.77653946864
1516,170763.26354323173
1517,142373.03953171818
1518,151714.11520720195
1519,202599.01989105166
1520,139118.6473301543
1521,146857.44858183363
1522,167415.10324791848
1523,117082.16660266262
1524,116938.1864518685
1525,128306.80335785759
1526,137960.70847375493
1527,98129.03187854495
1528,131075.66284956902
1529,147683.3967929662
1530,164386.96089597326
1531,109104.3995207017
1532,101156.0378580171
1533,156407.76987707624
1534,106786.84350470632
1535,140255.47019142893
1536,123016.27153683147
1537,91263.27319522799
1538,171110.66169752125
1539,180537.2675780458
1540,119824.54963040848
1541,150365.74386690697
1542,132343.52260686705
1543,192403.54118807713
1544,98801.27586718225
1545,112057.16352433317
1546,125919.60700464991
1547,126842.17963714822
1548,127359.11579930359
1549,111039.75198915407
1550,145580.71020639426
1551,120785.0420665018
1552,127568.13172224775
1553,145831.0809369411
1554,110304.24207900422
1555,168491.91282818804
1556,129760.68184461005
1557,119552.6108871022
1558,107490.74783198407
1559,120791.55801236331
1560,138574.97855463112
1561,132489.72678922926
1562,126249.26792509071
1563,123575.5843141117
1564,158926.11710469055
1565,147729.68525236417
1566,215618.55973263222
1567,104634.1391577057
1568,211616.85892292394
1569,120803.73040629123
1570,127027.01610377111
1571,125447.62819735927
1572,142110.39611967097
1573,214725.06082077496
1574,154322.89065286357
1575,191730.43741533684
1576,217829.57226335723
1577,191567.55631333
1578,160480.5983568292
1579,134493.79702899515
1580,189056.34934125582
1581,139935.63436405684
1582,131948.8504684664
1583,284446.5498634275
1584,229717.79954391386
1585,142737.6040818867
1586,77449.71117648823
1587,104067.40318070838
1588,143782.2665062818
1589,105039.83767862017
1590,125307.48180516959
1591,102042.08347380161
1592,116371.32703670222
1593,136142.88830894325
1594,120595.57010026749
1595,134272.09048012635
1596,240590.7313525139
1597,171925.8538788268
1598,196710.44870305475
1599,160437.91625207942
1600,183360.6615608569
1601,55781.81586038098
1602,113154.31023929256
1603,90888.13835014503
1604,277493.2519281516
1605,251754.76367510087
1606,174784.18933966462
1607,187540.94944984306
1608,191652.963725428
1609,191730.53954876785
1610,150453.62380728353
1611,151117.3025495094
1612,176934.63629584937
1613,161908.65195585488
1614,110080.9270177931
1615,80348.42349983212
1616,82378.7072547783
1617,88380.98259566365
1618,118916.80793281845
1619,144865.04947736193
1620,165216.93214278124
1621,136861.88612425502
1622,130656.78284751899
1623,249950.90592691
1624,204729.05543106404
1625,132577.7740836575
1626,162949.74401696576
1627,175825.75552271432
1628,263378.35273463407
1629,168519.23690758625
1630,335341.19624205
1631,196333.5635736406
1632,253249.79622358794
1633,155361.85588400182
1634,179120.05913917103
1635,175042.43592207253
1636,163203.505759202
1637,171213.13630696715
1638,226264.5840706369
1639,167783.3728631684
1640,261483.65951971686
1641,169627.37706011476
1642,229270.87525839233
1643,244883.02286913933
1644,239441.2572953657
1645,166515.7022987975
1646,151129.25584483647
1647,169711.00535889372
1648,147171.40661818
1649,135396.9205973252
1650,115029.0521757934
1651,114391.07002963587
1652,99411.21252812841
1653,99411.21252812841
1654,154750.91609795325
1655,139965.67757630747
1656,153672.9804409969
1657,154750.91609795325
1658,154047.3643096267
1659,117253.16402488168
1660,137175.40058926996
1661,437123.1397326409
1662,422640.27462826355
1663,389151.87840703473
1664,513550.8761475621
1665,336666.29218065896
1666,303679.34219740407
1667,370001.47093904077
1668,332485.0841111931
1669,284291.22662837483
1670,348446.7508386555
1671,230628.87085146623
1672,461904.37949558895
1673,300168.2694876625
1674,255226.98141241746
1675,185349.34701007252
1676,186260.79129349627
1677,204187.63930378048
1678,463368.5543507408
1679,377727.8232356766
1680,309591.5458223469
1681,250792.51090710156
