Id,SalePrice
1461,123905.41795737838
1462,160868.66719504827
1463,163189.58643153263
1464,174505.4476123857
1465,203826.86665959063
1466,172208.46346122166
1467,154557.888127241
1468,164382.2125109253
1469,193993.1965348538
1470,116254.2372114404
1471,191920.32625313
1472,93986.39669289754
1473,93505.10891516184
1474,150599.47246853905
1475,116741.88110884318
1476,370738.9670478598
1477,244968.56080623236
1478,329503.3680002654
1479,328558.35601339844
1480,458351.1907184054
1481,286743.561454096
1482,208129.30776300788
1483,173653.8293275625
1484,156287.5485144644
1485,164302.30801644883
1486,199009.48607056073
1487,341322.48436507484
1488,254850.12774304085
1489,199797.66244314218
1490,204028.58691524283
1491,197879.51510114316
1492,123056.56571070534
1493,177434.80621595695
1494,292315.5798565678
1495,273869.4900398363
1496,232381.04415655805
1497,193576.53049512292
1498,152516.50674996595
1499,133715.6147697945
1500,137840.2992249687
1501,181762.297278695
1502,143280.99100968335
1503,267895.5682112426
1504,231855.1230532276
1505,221639.62522948615
1506,169263.30074987476
1507,220094.6024093501
1508,193586.73647052114
1509,166525.93651671617
1510,154422.96586542358
1511,155454.7372455971
1512,163793.52804907784
1513,166520.02532428852
1514,142162.5940649313
1515,190874.51455869555
1516,172074.84525648085
1517,142529.7042752413
1518,148946.68621836737
1519,198541.8155131803
1520,139142.9073315859
1521,147938.82070182834
1522,166632.21193756294
1523,117963.74524194737
1524,117969.7658437488
1525,128588.516056605
1526,135117.320778151
1527,99585.77311810933
1528,127945.53716601462
1529,148053.13465858766
1530,164608.62585746316
1531,112112.20071256893
1532,103908.68377987405
1533,156894.17609348096
1534,116018.60326260945
1535,138493.67763567358
1536,124989.67657668647
1537,90336.49011294624
1538,170228.79281614613
1539,179809.76333467988
1540,118633.6413808569
1541,150300.2567307628
1542,137103.2714933586
1543,195948.55367239856
1544,95395.72613049249
1545,118373.77386599792
1546,127088.2966133979
1547,128680.5658589579
1548,131035.92240978163
1549,110226.5840378143
1550,146624.76681418874
1551,120815.05443968595
1552,125571.62849594349
1553,149107.2989920604
1554,112941.31002323962
1555,170998.94758726528
1556,128328.25719487286
1557,117957.7167488859
1558,111295.80177658162
1559,118960.59005983332
1560,141366.3554639312
1561,131333.4974587053
1562,123371.36587901258
1563,122190.6820189473
1564,160003.8248957403
1565,148503.3802330475
1566,213619.3435695426
1567,105654.3700397372
1568,212775.03162254998
1569,125732.75176743865
1570,130077.49724218906
1571,131825.90427405518
1572,142095.07778127748
1573,204968.35007477298
1574,155561.81551278048
1575,192191.41019400963
1576,211417.51465374444
1577,192636.79729574162
1578,161222.7414589277
1579,135291.38881273204
1580,185873.5029487977
1581,138758.2525305609
1582,131330.57294512526
1583,294501.53856135433
1584,231751.4224322769
1585,142453.19865638355
1586,78457.14032812198
1587,105042.72998426924
1588,143044.4808295651
1589,114098.66657360099
1590,126564.46576402333
