Id,SalePrice
1461,124919.6266515502
1462,156403.82028361838
1463,167809.62149231177
1464,177505.3223078233
1465,201245.31855526878
1466,174384.66472456968
1467,153936.82814935013
1468,165022.25884774965
1469,193417.48889067335
1470,114890.35644967474
1471,190385.37493667688
1472,96163.83275962446
1473,96463.67419042582
1474,156562.88853356233
1475,117651.5610721864
1476,397773.3527793897
1477,242528.1113883719
1478,329600.2687052232
1479,325622.0480144018
1480,496130.0818815149
1481,305644.05120331625
1482,204437.2848297961
1483,173219.04514390713
1484,158746.05967946874
1485,164600.97764367823
1486,199615.5228404451
1487,365473.8030597481
1488,258023.42232955561
1489,195548.8681606387
1490,202589.99715377693
1491,199014.15466139713
1492,121871.79157609632
1493,175456.1234989253
1494,316830.8224233656
1495,282309.18895099
1496,233999.7528865447
1497,189577.83601499494
1498,153012.62559610794
1499,141074.04075949427
1500,139806.10405566776
1501,178302.40752214455
1502,142625.49875467227
1503,240217.17912468186
1504,235205.96070485967
1505,218839.9717852632
1506,177185.50540421894
1507,227314.63889404715
1508,198302.13917516608
1509,165511.59790614023
1510,153987.61960013493
1511,155074.73223360986
1512,169210.0082668495
1513,163727.03240298555
1514,140602.7903898659
1515,196276.927704601
1516,171578.75293072383
1517,141968.00692406524
1518,149508.63906868413
1519,200611.71597626564
1520,138689.28402721955
1521,146534.090112798
1522,167381.78306436248
1523,117712.66506848115
1524,113874.13422888578
1525,127177.7446974178
1526,137960.3330025071
1527,98045.63069014427
1528,130969.05661566199
1529,147419.00022394484
1530,164261.12018590534
1531,108669.81687175749
1532,103664.33000255129
1533,158922.6092401579
1534,110280.97037919756
1535,142100.40429744622
1536,126241.81265155463
1537,89873.02182035838
1538,174396.85773180737
1539,181405.9317411478
1540,119002.61977740083
1541,151898.24791267217
1542,131240.98819739892
1543,189671.56846918206
1544,101250.05030131162
1545,111938.98152333949
1546,125816.5393802307
1547,126292.10649359786
1548,127010.02615721105
1549,110627.91349570543
1550,147604.68550614303
1551,118273.12581440079
