Id,SalePrice
1461,124289.09826104407
1462,161166.02281272152
1463,165002.9280208151
1464,175753.64979734502
1465,205349.29701411558
1466,173661.55173107373
1467,154230.20111395867
1468,164509.823425019
1469,192428.42070764856
1470,116604.33608826746
1471,189299.42366889122
1472,95104.82139350395
1473,95381.26767532785
1474,155841.61692789473
1475,122714.43446635998
1476,368400.0675576919
1477,246160.5293593018
1478,328837.9195877562
1479,330438.79810807615
1480,480760.7539991525
1481,289317.0710500914
1482,206836.10423061627
1483,173138.9173253171
1484,159969.72460789944
1485,167551.5242161655
1486,199822.42269722687
1487,343026.5484136766
1488,259066.00298860925
1489,199763.67781762194
1490,205799.79125842598
1491,199094.9899273188
1492,123546.13859310895
1493,177379.63547634328
1494,293809.199286426
1495,273374.72401671566
1496,230794.87880763438
1497,191385.17829518658
1498,152726.96845667379
1499,147930.8564605736
1500,147497.5544719516
1501,182163.15818042323
1502,146752.8758775318
1503,249804.07201725958
1504,227681.8811073431
1505,221216.4608556935
1506,168007.0079943973
1507,219424.98701539027
1508,192417.06188712607
1509,167243.12983917852
1510,154073.52658030455
1511,155323.74071421416
1512,162959.13928457187
1513,167250.08534692827
1514,140534.64084428773
1515,190719.8623326488
1516,173131.5918079993
1517,142386.79152151957
1518,151056.70355127729
1519,195283.35447342286
1520,138768.9987106521
1521,147730.1584950484
1522,167163.91354891664
1523,115828.92584688867
1524,117310.61353992355
1525,127740.88141525582
1526,136632.30504357172
1527,97805.59597451393
1528,127601.01484286063
1529,147655.2822314194
1530,164003.75635396352
1531,111398.29143466977
1532,107836.89524974249
1533,157649.00089497733
1534,112583.85002910593
1535,140524.55147605782
1536,125680.36411051161
1537,94010.98256912152
1538,171499.8414792944
1539,183254.69216690984
1540,117330.65224844209
1541,150131.41207106446
1542,134681.73839595978
1543,192535.46406323227
1544,92950.50414324537
1545,118646.90367718601
1546,127216.86159228816
1547,128209.06472661144
1548,130608.83909310999
1549,110478.37349141497
1550,145186.68939943117
1551,120427.53958944515
1552,123903.11470774119
1553,151019.2850721575
1554,115336.85053115302
1555,174419.92152583884
1556,131314.8088618984
1557,113647.44816113928
1558,111310.40061407968
1559,117352.89564293568
1560,141397.07756888223
1561,128433.53507116974
1562,123500.64108063583
1563,122205.23205468061
1564,159601.77302645627
1565,149487.71124643195
1566,216503.63850626288
1567,104818.10124258012
1568,221259.92279916
1569,122899.86414399912
1570,130350.68889455717
1571,130106.01264112105
1572,141762.01142959198
1573,213497.87703605578
1574,155217.61641126103
1575,193033.91323246746
1576,211110.0377431821
1577,190937.78825457595
1578,163191.2915580674
1579,136260.16968219538
1580,186922.60828244349
1581,138934.8018726848
1582,131761.47257415787
1583,293740.88129111
1584,232592.54472929583
1585,143894.1747810751
1586,74355.20301505292
1587,101301.99265717025
1588,142912.3250121676
1589,114114.7818270245
1590,126289.21097908918
1591,101937.63667281068
