Id,SalePrice
1461,124773.47518119433
1462,156474.329565469
1463,167809.83534965993
1464,177992.1106362943
1465,202857.82361035098
1466,174790.97772104177
1467,154605.81448227938
1468,165294.65802286842
1469,193868.05029536347
1470,115359.74967549132
1471,190696.2147652173
1472,98942.87945773025
1473,98697.48425499094
1474,155441.44557045336
1475,116298.96128455659
1476,398879.2899674669
1477,245062.42312068646
1478,337720.18434094015
1479,339796.9891257108
1480,495790.7243505997
1481,307225.22272765246
1482,207785.23530375332
1483,175817.35360914958
1484,159165.10627133423
1485,167433.75966833642
1486,199079.22296043564
1487,336477.5178369512
1488,260854.51904621345
1489,197315.9095090327
1490,207831.3542500178
1491,199486.74070254582
1492,122220.26090973656
1493,176272.63598815395
1494,308572.12281986716
1495,284547.87529461633
1496,232628.82974505104
1497,190733.2021216806
1498,152415.32662096882
1499,145656.2978637052
1500,146614.88364877662
1501,183581.5131156034
1502,141767.88952966823
1503,246938.07645273473
1504,235835.5864041206
1505,221965.51084194364
1506,176303.3516653122
1507,218007.9170759818
1508,200964.46612525295
1509,166187.14136960325
1510,154967.5797308771
1511,156333.07241484255
1512,169937.26279546486
1513,163528.34041047032
1514,142673.6082728048
1515,195023.07047933998
1516,171116.18738265248
1517,141929.12211964253
1518,149348.1326249773
1519,200503.38539291316
1520,139302.85642520527
1521,147201.1029090735
1522,167586.2563890528
1523,118622.34267293975
1524,117372.40861179032
1525,127457.96428688001
1526,138210.83846691527
1527,97381.24267959534
1528,131240.6333784905
1529,147780.40847852055
1530,164483.6977407444
1531,110798.87768301995
1532,101365.09086825397
1533,155645.4768759952
1534,110349.69270035117
1535,139491.23505938178
1536,123921.57050515006
1537,88573.126471208
1538,172923.88655141776
1539,187668.50492731904
1540,120234.37712503225
1541,153197.36356011886
1542,132853.09838772612
1543,190580.23619503045
1544,95812.76845723618
1545,113430.69367150035
1546,127239.94149444326
1547,127636.22674031692
1548,128225.59431325975
1549,111534.93465882409
1550,148342.12855811228
1551,118483.4731659558
1552,127040.83874952483
1553,147700.0447435671
1554,112624.40110109435
1555,174892.59347326795
1556,132967.6324924706
1557,113729.46292587195
1558,106495.0115717042
1559,123222.46236846184
1560,137863.1795778219
1561,129734.1043740813
1562,125600.20664625721
1563,122855.6600611958
1564,158865.65775055817
1565,148815.70848012264
1566,222267.96021775252
1567,101879.46213093723
1568,219915.4158768345
1569,124014.17060948798
1570,126124.30971787921
1571,125892.91631439504
1572,141474.72427832708
1573,215542.40766879896
1574,153812.17915816783
1575,195381.81473557462
1576,217171.84994886268
1577,190984.35755303467
1578,159557.99736090424
1579,136656.88468118708
1580,189114.28600471164
1581,140517.54712716182
1582,130971.73503480079
1583,287486.6744454092
1584,230874.7012058563
1585,141970.8984873069
1586,78100.79696859281
1587,103629.68096672838
1588,143660.36710878563
1589,107198.58340983037
1590,124561.38437675139
1591,100139.02436376932
1592,120473.38384214148
1593,135135.69449431327
1594,122764.47829424562
1595,132619.3018642565
1596,236349.40463981035
1597,177567.4111777179
1598,206285.36993460948
1599,161315.83612177413
1600,182896.4356450158
1601,42177.136738447654
1602,113066.66930879143
1603,88174.21565540059
1604,275023.5357432621
1605,250706.49659900615
1606,175178.17110256772
1607,188061.3072460752
1608,192021.20410415236
1609,191771.13442169016
1610,152770.51565517974
1611,151960.75198703827
1612,176007.03077406445
1613,162211.82131350035
1614,109466.91134398775
1615,80831.21383386219
1616,83282.97447328914
1617,89623.88813847561
1618,119346.05086829564
1619,143010.08717329442
1620,164032.83787942363
1621,138638.50606178967
1622,133696.82602916853
1623,248586.4119972651
1624,204900.0019876086
1625,133663.83369667598
1626,163038.04056835384
1627,176467.5179502525
1628,264266.85526228347
1629,169056.08448240889
1630,313090.629061198
1631,201741.59372520706
1632,258540.9595787708
1633,155560.74815294446
1634,179715.01908658142
1635,176201.62324632274
1636,162657.81354286417
1637,171586.5996825775
1638,225882.3060371356
1639,167566.94834479163
1640,260492.00165969864
1641,170249.97607433642
1642,227367.50601835272
1643,244911.10546094907
1644,238260.14994924187
1645,165907.67063451765
1646,151257.78912154993
1647,170042.8049490441
1648,146935.37152354233
1649,134921.8040708823
1650,115392.05749878412
1651,114243.83937599084
1652,101218.347112639
1653,101218.347112639
1654,155211.3434643914
1655,133610.54540746968
1656,151629.45736230566
1657,153263.89582019547
1658,151020.52754483555
1659,114844.15741437979
1660,137691.76890350846
1661,433369.46730325324
1662,420795.67621944903
1663,382015.39441141585
1664,505935.96063964156
1665,338704.1913256881
1666,303415.81999574834
1667,382409.7962336081
1668,334298.22146149114
1669,287518.18333719374
1670,352102.7118781578
1671,229519.85279100793
1672,426337.3635661007
1673,295399.3810424474
1674,255022.54642081683
1675,185731.38727608268
1676,185549.61240434975
1677,204804.41610245264
1678,449021.07831811736
1679,371589.43663780304
1680,309972.6214223505
1681,255729.39890414733
1682,301847.82400200283
1683,185168.14811659517
1684,182536.32291236476
1685,172140.33239816
1686,179980.7565305727
1687,165120.53302252185
1688,199589.84537270773
1689,200044.41043737897
1690,184746.47658978356
1691,173306.5254219468
1692,280152.9810172466
1693,164490.26293992947
1694,171062.18383667344
1695,163272.08343191262
1696,278976.3350350406
1697,157958.67536985286
1698,346568.044754299
1699,312856.76578555803
1700,241994.1574108399
1701,288028.1566644398
1702,266453.98033006914
1703,267869.9136105086
1704,268908.68590607244
1705,234020.2399938026
1706,413341.1202333737
1707,218197.84294087806
1708,197782.93614261
1709,259012.09262655085
1710,215218.76372833565
1711,270206.9227556083
1712,264247.19652507437
1713,253905.2375078918
